"","Class.L3","V1"
"431","Immunity_Signal","ECB-GENEPAGE-23145596"
"432","Cytoskeleton_MicrotubuleAssociated","ECB-GENEPAGE-23107314"
"433","Kinase_Atypical","ECB-GENEPAGE-23187238"
"434","Cytoskeleton_Myosin","ECB-GENEPAGE-23158012"
"435","GPCRRhodopsin_All","ECB-GENEPAGE-23103044"
"436","Nervous_Chemosensory","ECB-GENEPAGE-23103044"
"437","Immunity_ReceptorScavenger","ECB-GENEPAGE-23034745"
"438","Immunity_ReceptorScavenger","ECB-GENEPAGE-23034729"
"439","Immunity_ReceptorScavenger","ECB-GENEPAGE-23059419"
"440","Metalloprotease","ECB-GENEPAGE-23122352"
"441","GPCRRhodopsin_All","ECB-GENEPAGE-23080842"
"442","Nervous_Chemosensory","ECB-GENEPAGE-23080842"
"443","Metabolism_AminoAcid","ECB-GENEPAGE-23192567"
"444","Metabolism_Energy","ECB-GENEPAGE-23028442"
"445","Immunity_ReceptorNLR","ECB-GENEPAGE-23191042"
"446","Metabolism_Carbohydrate","ECB-GENEPAGE-23144619"
"447","Metabolism_InorganicIon","ECB-GENEPAGE-23042394"
"448","Metabolism_Lipid","ECB-GENEPAGE-23143244"
"449","Immunity_ReceptorScavenger","ECB-GENEPAGE-23113713"
"450","TF_Other","ECB-GENEPAGE-23136470"
"451","Apoptosis_BIR","ECB-GENEPAGE-23151174"
"452","TF_bHLH","ECB-GENEPAGE-23151174"
"453","Metabolism_Carbohydrate","ECB-GENEPAGE-23151148"
"454","Immunity_ReceptorScavenger","ECB-GENEPAGE-23019044"
"455","Immunity_ReceptorScavenger","ECB-GENEPAGE-23193384"
"456","Immunity_ReceptorScavenger","ECB-GENEPAGE-23019052"
"457","Metabolism_Coenzyme","ECB-GENEPAGE-23128049"
"458","GPCRRhodopsin_All","ECB-GENEPAGE-23128049"
"459","Metabolism_InorganicIon","ECB-GENEPAGE-23057230"
"460","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23171053"
"461","Metabolism_InorganicIon","ECB-GENEPAGE-23174940"
"462","Metabolism_AminoAcid","ECB-GENEPAGE-23183812"
"463","Metabolism_Carbohydrate","ECB-GENEPAGE-23183807"
"464","GTPase_Ras_Rab","ECB-GENEPAGE-23183795"
"465","Histone_RepcationIndepedent","ECB-GENEPAGE-23018606"
"466","Metabolism_Nucleotide","ECB-GENEPAGE-23186796"
"467","Metabolism_InorganicIon","ECB-GENEPAGE-23188159"
"468","EggActivation","ECB-GENEPAGE-23188159"
"469","Defensome_HSP","ECB-GENEPAGE-23188152"
"470","Nervous_Chemosensory","ECB-GENEPAGE-23100298"
"471","GPCRRhodopsin_All","ECB-GENEPAGE-23100298"
"472","Signaling_Hedgehog","ECB-GENEPAGE-23077754"
"473","Cytoskeleton_Actin_Related","ECB-GENEPAGE-23077748"
"474","Metabolism_Carbohydrate","ECB-GENEPAGE-23187891"
"475","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23045517"
"476","GTPase_Translational_Initiation","ECB-GENEPAGE-23047751"
"477","GTPase_Translational_Initiation","ECB-GENEPAGE-23047751"
"478","GTPase_Translational_Initiation","ECB-GENEPAGE-23047758"
"479","TranslationFactor","ECB-GENEPAGE-23047751"
"480","TranslationFactor","ECB-GENEPAGE-23047758"
"481","GTPase_Translational_Initiation","ECB-GENEPAGE-23047751"
"482","Metalloprotease","ECB-GENEPAGE-23110983"
"483","Metalloprotease","ECB-GENEPAGE-23110972"
"484","Metalloprotease","ECB-GENEPAGE-23110972"
"485","Metalloprotease","ECB-GENEPAGE-23110983"
"486","Metalloprotease","ECB-GENEPAGE-23025869"
"487","ZNF","ECB-GENEPAGE-23102366"
"488","ZNF","ECB-GENEPAGE-23102366"
"489","Nervous_Chemosensory","ECB-GENEPAGE-23082263"
"490","GPCRRhodopsin_All","ECB-GENEPAGE-23082263"
"491","Immunity_ReceptorNLR","ECB-GENEPAGE-23027658"
"492","Immunity_ReceptorNLR","ECB-GENEPAGE-23032908"
"493","Nervous_Chemosensory","ECB-GENEPAGE-23096107"
"494","GPCRRhodopsin_All","ECB-GENEPAGE-23096107"
"495","Immunity_ReceptorNLR","ECB-GENEPAGE-23032908"
"496","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23045511"
"497","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23045507"
"498","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23045517"
"499","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23045482"
"500","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23045476"
"501","Immunity_ReceptorTLR","ECB-GENEPAGE-23176443"
"502","GTPase_Ras_Rab","ECB-GENEPAGE-23048954"
"503","Phosphatase_Tyrosine","ECB-GENEPAGE-23018768"
"504","Metabolism_InorganicIon","ECB-GENEPAGE-23163805"
"505","ZNF","ECB-GENEPAGE-23163833"
"506","Nervous_Chemosensory","ECB-GENEPAGE-23057552"
"507","GPCRRhodopsin_All","ECB-GENEPAGE-23057552"
"508","Nervous_Chemosensory","ECB-GENEPAGE-23057552"
"509","GPCRRhodopsin_All","ECB-GENEPAGE-23057552"
"510","GPCRRhodopsin_All","ECB-GENEPAGE-23057552"
"511","Nervous_Chemosensory","ECB-GENEPAGE-23057552"
"512","Metabolism_Carbohydrate","ECB-GENEPAGE-23181568"
"513","CalciumToolkit","ECB-GENEPAGE-23181568"
"514","Nervous_Chemosensory","ECB-GENEPAGE-23181589"
"515","GPCRRhodopsin_All","ECB-GENEPAGE-23181589"
"516","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23181608"
"517","Kinase_CK1","ECB-GENEPAGE-23065693"
"518","Signaling_Hedgehog","ECB-GENEPAGE-23065693"
"519","GPCRRhodopsin_All","ECB-GENEPAGE-23050177"
"520","GPCRRhodopsin_All","ECB-GENEPAGE-23050114"
"521","GPCRRhodopsin_All","ECB-GENEPAGE-23050161"
"522","GPCRRhodopsin_All","ECB-GENEPAGE-23081342"
"523","Nervous_Chemosensory","ECB-GENEPAGE-23081342"
"524","Nervous_Chemosensory","ECB-GENEPAGE-23012680"
"525","GPCRRhodopsin_All","ECB-GENEPAGE-23012680"
"526","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23164333"
"527","Defensome_TransporterABC","ECB-GENEPAGE-23164333"
"528","TF_Homeo","ECB-GENEPAGE-23028671"
"529","GPCRRhodopsin_All","ECB-GENEPAGE-23020679"
"530","Metabolism_AminoAcid","ECB-GENEPAGE-23020679"
"531","Adhesion_ECMOther","ECB-GENEPAGE-23195225"
"532","Adhesion_ECMOther","ECB-GENEPAGE-23020469"
"533","Adhesion_ECMOther","ECB-GENEPAGE-23034368"
"534","Adhesion_ECMOther","ECB-GENEPAGE-23034266"
"535","Adhesion_ECMOther","ECB-GENEPAGE-23020592"
"536","GPCRRhodopsin_All","ECB-GENEPAGE-23195247"
"537","GPCRRhodopsin_All","ECB-GENEPAGE-23195136"
"538","Immunity_ReceptorNLR","ECB-GENEPAGE-23100660"
"539","Immunity_ReceptorNLR","ECB-GENEPAGE-23121856"
"540","Metabolism_InorganicIon","ECB-GENEPAGE-23074078"
"541","Metalloprotease","ECB-GENEPAGE-23131961"
"542","EggActivation","ECB-GENEPAGE-23059239"
"543","Signaling_TGFB_SmadInteract","ECB-GENEPAGE-23059239"
"544","CalciumToolkit","ECB-GENEPAGE-23059239"
"545","Metabolism_Nucleotide","ECB-GENEPAGE-23048173"
"546","Metabolism_AminoAcid","ECB-GENEPAGE-23079688"
"547","Immunity_EffectorCytolytic","ECB-GENEPAGE-23079688"
"548","Metabolism_InorganicIon","ECB-GENEPAGE-23159895"
"549","Metabolism_InorganicIon","ECB-GENEPAGE-23056026"
"550","Nervous_Circadian","ECB-GENEPAGE-23056018"
"551","Immunity_ReceptorScavenger","ECB-GENEPAGE-23025321"
"552","Immunity_ReceptorScavenger","ECB-GENEPAGE-23101562"
"553","Immunity_ReceptorNLR","ECB-GENEPAGE-23122528"
"554","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23066898"
"555","Cytoskeleton_Myosin","ECB-GENEPAGE-23160184"
"556","Kinase_AGC","ECB-GENEPAGE-23105256"
"557","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23042416"
"558","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23042416"
"559","CalciumToolkit","ECB-GENEPAGE-23179273"
"560","EggActivation","ECB-GENEPAGE-23179273"
"561","Nervous_Chemosensory","ECB-GENEPAGE-23179291"
"562","GPCRRhodopsin_All","ECB-GENEPAGE-23179291"
"563","Nervous_Chemosensory","ECB-GENEPAGE-23182302"
"564","GPCRRhodopsin_All","ECB-GENEPAGE-23182302"
"565","Nervous_Chemosensory","ECB-GENEPAGE-23115172"
"566","GPCRRhodopsin_All","ECB-GENEPAGE-23115172"
"567","Signaling_WntFzd","ECB-GENEPAGE-23179299"
"568","Immunity_ReceptorNLR","ECB-GENEPAGE-23034645"
"569","Immunity_ReceptorNLR","ECB-GENEPAGE-23033497"
"570","Immunity_ReceptorNLR","ECB-GENEPAGE-23032934"
"571","Immunity_ReceptorNLR","ECB-GENEPAGE-23034654"
"572","Immunity_ReceptorNLR","ECB-GENEPAGE-23027670"
"573","Immunity_ReceptorNLR","ECB-GENEPAGE-23027609"
"574","Immunity_ReceptorNLR","ECB-GENEPAGE-23012225"
"575","Cytoskeleton_Myosin","ECB-GENEPAGE-23192642"
"576","Adhesion_ECMOther","ECB-GENEPAGE-23155918"
"577","Metabolism_Carbohydrate","ECB-GENEPAGE-23155964"
"578","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23155999"
"579","ZNF","ECB-GENEPAGE-23034853"
"580","ZNF","ECB-GENEPAGE-23034867"
"581","ZNF","ECB-GENEPAGE-23035050"
"582","ZNF","ECB-GENEPAGE-23034863"
"583","ZNF","ECB-GENEPAGE-23035045"
"584","TranslationFactor","ECB-GENEPAGE-23033678"
"585","Immunity_ReceptorTLR","ECB-GENEPAGE-23123551"
"586","TF_bzip","ECB-GENEPAGE-23187287"
"587","Immunity_TF","ECB-GENEPAGE-23187287"
"588","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23097225"
"589","Phosphatase_Tyrosine","ECB-GENEPAGE-23078622"
"590","Metabolism_InorganicIon","ECB-GENEPAGE-23078630"
"591","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23056684"
"592","Nervous_Chemosensory","ECB-GENEPAGE-23056740"
"593","GPCRRhodopsin_All","ECB-GENEPAGE-23056740"
"594","GPCRRhodopsin_All","ECB-GENEPAGE-23056724"
"595","Nervous_Chemosensory","ECB-GENEPAGE-23056724"
"596","Nervous_GrowthFactorRelated","ECB-GENEPAGE-23054096"
"597","GPCRRhodopsin_All","ECB-GENEPAGE-23056621"
"598","GPCRRhodopsin_All","ECB-GENEPAGE-23056730"
"599","Nervous_Chemosensory","ECB-GENEPAGE-23056730"
"600","Apoptosis_Caspase","ECB-GENEPAGE-23083702"
"601","Apoptosis_Caspase","ECB-GENEPAGE-23011682"
"602","Apoptosis_Caspase","ECB-GENEPAGE-23036318"
"603","Nervous_Chemosensory","ECB-GENEPAGE-23125287"
"604","GPCRRhodopsin_All","ECB-GENEPAGE-23125287"
"605","Kinase_CMGC","ECB-GENEPAGE-23125279"
"606","CellCycle","ECB-GENEPAGE-23125279"
"607","Nervous_NeurotransmitterRelated","ECB-GENEPAGE-23167047"
"608","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23165480"
"609","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23068659"
"610","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23046462"
"611","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23182072"
"612","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23036704"
"613","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23043308"
"614","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23182072"
"615","CellCycle","ECB-GENEPAGE-23182044"
"616","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23182076"
"617","Metabolism_InorganicIon","ECB-GENEPAGE-23093872"
"618","Metabolism_Carbohydrate","ECB-GENEPAGE-23093872"
"619","Immunity_ReceptorScavenger","ECB-GENEPAGE-23093828"
"620","TF_Homeo","ECB-GENEPAGE-23023647"
"621","TF_Homeo","ECB-GENEPAGE-23082187"
"622","Defensome_TransporterABC","ECB-GENEPAGE-23099397"
"623","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23099397"
"624","GPCRRhodopsin_All","ECB-GENEPAGE-23073254"
"625","Nervous_Chemosensory","ECB-GENEPAGE-23073254"
"626","Immunity_ReceptorScavenger","ECB-GENEPAGE-23141014"
"627","Adhesion_ECMLaminin","ECB-GENEPAGE-23139978"
"628","Adhesion_ECMLaminin","ECB-GENEPAGE-23139988"
"629","Nervous_NeurotransmitterRelated","ECB-GENEPAGE-23193349"
"630","CalciumToolkit","ECB-GENEPAGE-23193349"
"631","EggActivation","ECB-GENEPAGE-23193349"
"632","Metabolism_Carbohydrate","ECB-GENEPAGE-23140232"
"633","Immunity_ReceptorNLR","ECB-GENEPAGE-23119332"
"634","Phosphatase_SerineThreonine","ECB-GENEPAGE-23147066"
"635","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23079752"
"636","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23079752"
"637","Immunity_EffectorCytolytic","ECB-GENEPAGE-23091038"
"638","Immunity_EffectorCytolytic","ECB-GENEPAGE-23091325"
"639","Immunity_EffectorCytolytic","ECB-GENEPAGE-23045349"
"640","Metabolism_Carbohydrate","ECB-GENEPAGE-23158737"
"641","GTPase_Ras_Ras","ECB-GENEPAGE-23158755"
"642","Immunity_ReceptorCLectin","ECB-GENEPAGE-23080315"
"643","EggActivation","ECB-GENEPAGE-23039357"
"644","Metabolism_Carbohydrate","ECB-GENEPAGE-23174232"
"645","Metabolism_AminoAcid","ECB-GENEPAGE-23080833"
"646","Metalloprotease","ECB-GENEPAGE-23080833"
"647","GPCRRhodopsin_All","ECB-GENEPAGE-23080842"
"648","Nervous_Chemosensory","ECB-GENEPAGE-23080842"
"649","GPCRRhodopsin_All","ECB-GENEPAGE-23080846"
"650","Nervous_Chemosensory","ECB-GENEPAGE-23080846"
"651","Nervous_Chemosensory","ECB-GENEPAGE-23080842"
"652","GPCRRhodopsin_All","ECB-GENEPAGE-23080842"
"653","Nervous_Chemosensory","ECB-GENEPAGE-23080846"
"654","GPCRRhodopsin_All","ECB-GENEPAGE-23080846"
"655","Nervous_Chemosensory","ECB-GENEPAGE-23080850"
"656","GPCRRhodopsin_All","ECB-GENEPAGE-23080850"
"657","GPCRRhodopsin_All","ECB-GENEPAGE-23080846"
"658","Nervous_Chemosensory","ECB-GENEPAGE-23080846"
"659","Metalloprotease","ECB-GENEPAGE-23080854"
"660","Metabolism_AminoAcid","ECB-GENEPAGE-23080854"
"661","Metalloprotease","ECB-GENEPAGE-23195451"
"662","GPCRRhodopsin_All","ECB-GENEPAGE-23195469"
"663","Nervous_NeuropeptideRelated","ECB-GENEPAGE-23195469"
"664","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23023607"
"665","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23023600"
"666","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23023592"
"667","Metabolism_Energy","ECB-GENEPAGE-23144563"
"668","Immunity_ReceptorScavenger","ECB-GENEPAGE-23134414"
"669","Metabolism_AminoAcid","ECB-GENEPAGE-23112581"
"670","Defensome_MetalDetoxification","ECB-GENEPAGE-23173884"
"671","Immunity_ReceptorTLR","ECB-GENEPAGE-23019400"
"672","Immunity_ReceptorTLR","ECB-GENEPAGE-23125552"
"673","Defensome_TransporterABC","ECB-GENEPAGE-23050496"
"674","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23050496"
"675","Immunity_ReceptorNLR","ECB-GENEPAGE-23121946"
"676","GTPase_SRP_NonGTPase","ECB-GENEPAGE-23078135"
"677","Adhesion_ECMNeural","ECB-GENEPAGE-23190915"
"678","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23132834"
"679","CalciumToolkit","ECB-GENEPAGE-23099952"
"680","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23055574"
"681","Immunity_Signal","ECB-GENEPAGE-23143981"
"682","Metabolism_Carbohydrate","ECB-GENEPAGE-23148328"
"683","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23018252"
"684","GPCRRhodopsin_All","ECB-GENEPAGE-23088508"
"685","Apoptosis_Bcl2","ECB-GENEPAGE-23088501"
"686","Metabolism_Nucleotide","ECB-GENEPAGE-23069622"
"687","CalciumToolkit","ECB-GENEPAGE-23069622"
"688","Metabolism_Energy","ECB-GENEPAGE-23069616"
"689","CellCycle","ECB-GENEPAGE-23056469"
"690","Oogenesis","ECB-GENEPAGE-23024973"
"691","Kinase_Other","ECB-GENEPAGE-23184195"
"692","ZNF","ECB-GENEPAGE-23027926"
"693","ZNF","ECB-GENEPAGE-23027933"
"694","GPCRRhodopsin_All","ECB-GENEPAGE-23098144"
"695","GPCRRhodopsin_All","ECB-GENEPAGE-23098144"
"696","GPCRRhodopsin_All","ECB-GENEPAGE-23098218"
"697","Nervous_Chemosensory","ECB-GENEPAGE-23054732"
"698","GPCRRhodopsin_All","ECB-GENEPAGE-23054732"
"699","TF_Homeo","ECB-GENEPAGE-23140579"
"700","Nervous_TF","ECB-GENEPAGE-23140579"
"701","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23140607"
"702","GPCRRhodopsin_All","ECB-GENEPAGE-23042810"
"703","Cytoskeleton_MicrotubuleAssociated","ECB-GENEPAGE-23154887"
"704","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23133629"
"705","TF_Smad","ECB-GENEPAGE-23015524"
"706","Signaling_TGFB_SmadRelated","ECB-GENEPAGE-23015524"
"707","Immunity_EffectorOther","ECB-GENEPAGE-23021968"
"708","ZNF","ECB-GENEPAGE-23121763"
"709","Adhesion_ECMOther","ECB-GENEPAGE-23085457"
"710","Signaling_RTK_Ligand","ECB-GENEPAGE-23085457"
"711","Adhesion_ECMNeural","ECB-GENEPAGE-23085457"
"712","Adhesion_ECMProteoglycan","ECB-GENEPAGE-23085457"
"713","Immunity_ReceptorScavenger","ECB-GENEPAGE-23090893"
"714","Metabolism_Energy","ECB-GENEPAGE-23023503"
"715","GPCRRhodopsin_All","ECB-GENEPAGE-23088545"
"716","GPCRRhodopsin_All","ECB-GENEPAGE-23098234"
"717","GPCRRhodopsin_All","ECB-GENEPAGE-23088553"
"718","Immunity_ReceptorScavenger","ECB-GENEPAGE-23019048"
"719","Immunity_ReceptorScavenger","ECB-GENEPAGE-23191303"
"720","DNAReplication","ECB-GENEPAGE-23186740"
"721","GTPase_Translational_Elongation","ECB-GENEPAGE-23174783"
"722","Metabolism_Energy","ECB-GENEPAGE-23144027"
"723","Kinase_TKL","ECB-GENEPAGE-23080002"
"724","Biomineralization_MSP130","ECB-GENEPAGE-23085133"
"725","ZNF","ECB-GENEPAGE-23029724"
"726","Metalloprotease","ECB-GENEPAGE-23127856"
"727","GPCRRhodopsin_All","ECB-GENEPAGE-23110923"
"728","GPCRRhodopsin_All","ECB-GENEPAGE-23025796"
"729","EggActivation","ECB-GENEPAGE-23165946"
"730","Kinase_CAMK","ECB-GENEPAGE-23165946"
"731","CalciumToolkit","ECB-GENEPAGE-23165946"
"732","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23066825"
"733","Metalloprotease","ECB-GENEPAGE-23157580"
"734","GTPase_RhoRegulator_RhoGAP","ECB-GENEPAGE-23157551"
"735","Metabolism_Energy","ECB-GENEPAGE-23167960"
"736","Metabolism_Energy","ECB-GENEPAGE-23167965"
"737","TF_Homeo","ECB-GENEPAGE-23076825"
"738","Metabolism_Lipid","ECB-GENEPAGE-23026319"
"739","Metabolism_Lipid","ECB-GENEPAGE-23026329"
"740","Metabolism_Lipid","ECB-GENEPAGE-23026296"
"741","Metabolism_Lipid","ECB-GENEPAGE-23026312"
"742","ZNF","ECB-GENEPAGE-23026319"
"743","ZNF","ECB-GENEPAGE-23026329"
"744","ZNF","ECB-GENEPAGE-23026296"
"745","ZNF","ECB-GENEPAGE-23026312"
"746","Metalloprotease","ECB-GENEPAGE-23167535"
"747","Metabolism_AminoAcid","ECB-GENEPAGE-23167528"
"748","Metalloprotease","ECB-GENEPAGE-23167528"
"749","Metabolism_Lipid","ECB-GENEPAGE-23135478"
"750","Metabolism_Lipid","ECB-GENEPAGE-23013414"
"751","GPCRRhodopsin_All","ECB-GENEPAGE-23193611"
"752","GPCRRhodopsin_All","ECB-GENEPAGE-23026867"
"753","Metalloprotease","ECB-GENEPAGE-23179932"
"754","Metalloprotease","ECB-GENEPAGE-23184424"
"755","Metabolism_AminoAcid","ECB-GENEPAGE-23184317"
"756","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23065013"
"757","CellCycle","ECB-GENEPAGE-23049691"
"758","GPCRRhodopsin_All","ECB-GENEPAGE-23088537"
"759","Nervous_Chemosensory","ECB-GENEPAGE-23088537"
"760","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23121692"
"761","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23121687"
"762","Kinase_CMGC","ECB-GENEPAGE-23040741"
"763","EggActivation","ECB-GENEPAGE-23040741"
"764","CellCycle","ECB-GENEPAGE-23040741"
"765","Metabolism_Carbohydrate","ECB-GENEPAGE-23040741"
"766","Nervous_Chemosensory","ECB-GENEPAGE-23189922"
"767","GPCRRhodopsin_All","ECB-GENEPAGE-23189922"
"768","Metabolism_InorganicIon","ECB-GENEPAGE-23190011"
"769","Metalloprotease","ECB-GENEPAGE-23149365"
"770","Defensome_TransporterABC","ECB-GENEPAGE-23163390"
"771","Kinase_STE","ECB-GENEPAGE-23119925"
"772","EggActivation","ECB-GENEPAGE-23119925"
"773","GPCRRhodopsin_All","ECB-GENEPAGE-23088281"
"774","Nervous_Chemosensory","ECB-GENEPAGE-23088281"
"775","GTPase_Ras_Rab","ECB-GENEPAGE-23126642"
"776","Immunity_ReceptorNLR","ECB-GENEPAGE-23088639"
"777","Adhesion_ReceptorIntegrin","ECB-GENEPAGE-23100117"
"778","Apoptosis_Caspase","ECB-GENEPAGE-23127114"
"779","Apoptosis_Caspase","ECB-GENEPAGE-23024573"
"780","Metabolism_Energy","ECB-GENEPAGE-23176052"
"781","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23169195"
"782","Metabolism_Lipid","ECB-GENEPAGE-23169039"
"783","Metabolism_Carbohydrate","ECB-GENEPAGE-23168994"
"784","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23086142"
"785","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23053163"
"786","Metabolism_Nucleotide","ECB-GENEPAGE-23053176"
"787","ZNF","ECB-GENEPAGE-23032413"
"788","ZNF","ECB-GENEPAGE-23032408"
"789","ZNF","ECB-GENEPAGE-23032424"
"790","ZNF","ECB-GENEPAGE-23032403"
"791","GPCRRhodopsin_All","ECB-GENEPAGE-23176640"
"792","Nervous_Chemosensory","ECB-GENEPAGE-23176640"
"793","Nervous_Chemosensory","ECB-GENEPAGE-23176640"
"794","GPCRRhodopsin_All","ECB-GENEPAGE-23176640"
"795","GTPase_Ras_Rab","ECB-GENEPAGE-23062020"
"796","TF_Forkhead","ECB-GENEPAGE-23119753"
"797","Immunity_EffectorOther","ECB-GENEPAGE-23105366"
"798","CalciumToolkit","ECB-GENEPAGE-23105366"
"799","Nervous_NOSignaling","ECB-GENEPAGE-23105366"
"800","Metabolism_Energy","ECB-GENEPAGE-23105366"
"801","EggActivation","ECB-GENEPAGE-23105366"
"802","Signaling_Hedgehog","ECB-GENEPAGE-23020638"
"803","Adhesion_ECMProteoglycan","ECB-GENEPAGE-23020638"
"804","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23055939"
"805","Defensome_TransporterABC","ECB-GENEPAGE-23055939"
"806","Immunity_ReceptorScavenger","ECB-GENEPAGE-23096902"
"807","GPCRRhodopsin_All","ECB-GENEPAGE-23096925"
"808","Metabolism_Energy","ECB-GENEPAGE-23145013"
"809","Phosphatase_Tyrosine","ECB-GENEPAGE-23105735"
"810","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23146647"
"811","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23146647"
"812","Immunity_ReceptorNLR","ECB-GENEPAGE-23030629"
"813","Immunity_ReceptorNLR","ECB-GENEPAGE-23030670"
"814","Immunity_ReceptorNLR","ECB-GENEPAGE-23030718"
"815","Immunity_ReceptorNLR","ECB-GENEPAGE-23030690"
"816","Immunity_ReceptorNLR","ECB-GENEPAGE-23030788"
"817","Immunity_ReceptorNLR","ECB-GENEPAGE-23030726"
"818","Immunity_ReceptorNLR","ECB-GENEPAGE-23030685"
"819","Immunity_ReceptorNLR","ECB-GENEPAGE-23030698"
"820","Immunity_ReceptorNLR","ECB-GENEPAGE-23030625"
"821","Immunity_ReceptorNLR","ECB-GENEPAGE-23030654"
"822","Immunity_ReceptorNLR","ECB-GENEPAGE-23030702"
"823","Immunity_ReceptorNLR","ECB-GENEPAGE-23031014"
"824","Immunity_ReceptorNLR","ECB-GENEPAGE-23030711"
"825","Immunity_ReceptorNLR","ECB-GENEPAGE-23030634"
"826","Immunity_ReceptorNLR","ECB-GENEPAGE-23030722"
"827","Metabolism_Carbohydrate","ECB-GENEPAGE-23030629"
"828","Metabolism_Carbohydrate","ECB-GENEPAGE-23030670"
"829","Metabolism_Carbohydrate","ECB-GENEPAGE-23030718"
"830","Metabolism_Carbohydrate","ECB-GENEPAGE-23030690"
"831","Metabolism_Carbohydrate","ECB-GENEPAGE-23030788"
"832","Metabolism_Carbohydrate","ECB-GENEPAGE-23030726"
"833","Metabolism_Carbohydrate","ECB-GENEPAGE-23030685"
"834","Metabolism_Carbohydrate","ECB-GENEPAGE-23030698"
"835","Metabolism_Carbohydrate","ECB-GENEPAGE-23030625"
"836","Metabolism_Carbohydrate","ECB-GENEPAGE-23030654"
"837","Metabolism_Carbohydrate","ECB-GENEPAGE-23030702"
"838","Metabolism_Carbohydrate","ECB-GENEPAGE-23031014"
"839","Metabolism_Carbohydrate","ECB-GENEPAGE-23030711"
"840","Metabolism_Carbohydrate","ECB-GENEPAGE-23030634"
"841","Metabolism_Carbohydrate","ECB-GENEPAGE-23030722"
"842","Metabolism_AminoAcid","ECB-GENEPAGE-23155794"
"843","Metabolism_AminoAcid","ECB-GENEPAGE-23155802"
"844","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23040437"
"845","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23040589"
"846","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23040437"
