"","PATHWAY","V1"
"5651","spu01100","ECB-GENEPAGE-23056086"
"5652","spu00640","ECB-GENEPAGE-23056086"
"5653","spu00020","ECB-GENEPAGE-23056086"
"5654","spu01200","ECB-GENEPAGE-23056086"
"5655","spu03013","ECB-GENEPAGE-23048099"
"5656","spu01240","ECB-GENEPAGE-23130691"
"5657","spu00983","ECB-GENEPAGE-23130691"
"5658","spu00240","ECB-GENEPAGE-23130691"
"5659","spu01100","ECB-GENEPAGE-23130691"
"5660","spu03440","ECB-GENEPAGE-23049179"
"5661","spu03450","ECB-GENEPAGE-23049179"
"5662","spu04136","ECB-GENEPAGE-23128636"
"5663","spu04140","ECB-GENEPAGE-23128636"
"5664","spu04137","ECB-GENEPAGE-23128636"
"5665","spu04142","ECB-GENEPAGE-23064307"
"5666","spu00190","ECB-GENEPAGE-23093321"
"5667","spu01100","ECB-GENEPAGE-23093321"
"5668","spu04080","ECB-GENEPAGE-23073017"
"5669","spu00410","ECB-GENEPAGE-23178854"
"5670","spu00561","ECB-GENEPAGE-23178854"
"5671","spu00053","ECB-GENEPAGE-23178854"
"5672","spu00770","ECB-GENEPAGE-23178854"
"5673","spu00310","ECB-GENEPAGE-23178854"
"5674","spu00380","ECB-GENEPAGE-23178854"
"5675","spu00340","ECB-GENEPAGE-23178854"
"5676","spu00620","ECB-GENEPAGE-23178854"
"5677","spu01240","ECB-GENEPAGE-23178854"
"5678","spu01100","ECB-GENEPAGE-23178854"
"5679","spu00071","ECB-GENEPAGE-23178854"
"5680","spu00330","ECB-GENEPAGE-23178854"
"5681","spu00280","ECB-GENEPAGE-23178854"
"5682","spu00010","ECB-GENEPAGE-23178854"
"5683","spu03022","ECB-GENEPAGE-23043112"
"5684","spu04140","ECB-GENEPAGE-23149592"
"5685","spu04137","ECB-GENEPAGE-23184410"
"5686","spu04136","ECB-GENEPAGE-23184410"
"5687","spu04068","ECB-GENEPAGE-23184410"
"5688","spu04140","ECB-GENEPAGE-23184410"
"5689","spu03013","ECB-GENEPAGE-23194822"
"5690","spu03015","ECB-GENEPAGE-23194822"
"5691","spu00830","ECB-GENEPAGE-23032483"
"5692","spu00860","ECB-GENEPAGE-23032483"
"5693","spu01100","ECB-GENEPAGE-23032483"
"5694","spu01240","ECB-GENEPAGE-23032483"
"5695","spu00983","ECB-GENEPAGE-23032483"
"5696","spu00980","ECB-GENEPAGE-23032483"
"5697","spu00982","ECB-GENEPAGE-23032483"
"5698","spu00040","ECB-GENEPAGE-23032483"
"5699","spu00053","ECB-GENEPAGE-23032483"
"5700","spu04120","ECB-GENEPAGE-23178631"
"5701","spu00380","ECB-GENEPAGE-23110821"
"5702","spu00360","ECB-GENEPAGE-23110821"
"5703","spu01100","ECB-GENEPAGE-23110821"
"5704","spu00350","ECB-GENEPAGE-23110821"
"5705","spu04080","ECB-GENEPAGE-23073008"
"5706","spu01100","ECB-GENEPAGE-23178863"
"5707","spu00380","ECB-GENEPAGE-23178863"
"5708","spu00340","ECB-GENEPAGE-23178863"
"5709","spu00770","ECB-GENEPAGE-23178863"
"5710","spu00280","ECB-GENEPAGE-23178863"
"5711","spu00561","ECB-GENEPAGE-23178863"
"5712","spu00620","ECB-GENEPAGE-23178863"
"5713","spu00330","ECB-GENEPAGE-23178863"
"5714","spu00410","ECB-GENEPAGE-23178863"
"5715","spu00053","ECB-GENEPAGE-23178863"
"5716","spu01240","ECB-GENEPAGE-23178863"
"5717","spu00010","ECB-GENEPAGE-23178863"
"5718","spu00071","ECB-GENEPAGE-23178863"
"5719","spu00310","ECB-GENEPAGE-23178863"
"5720","spu04142","ECB-GENEPAGE-23043121"
"5721","spu00603","ECB-GENEPAGE-23043121"
"5722","spu01100","ECB-GENEPAGE-23043121"
"5723","spu00760","ECB-GENEPAGE-23193330"
"5724","spu01100","ECB-GENEPAGE-23193330"
"5725","spu04144","ECB-GENEPAGE-23167006"
"5726","spu04145","ECB-GENEPAGE-23167006"
"5727","spu04136","ECB-GENEPAGE-23131970"
"5728","spu04140","ECB-GENEPAGE-23131970"
"5729","spu04120","ECB-GENEPAGE-23194810"
"5730","spu03022","ECB-GENEPAGE-23049615"
"5731","spu00982","ECB-GENEPAGE-23032472"
"5732","spu00040","ECB-GENEPAGE-23032472"
"5733","spu00860","ECB-GENEPAGE-23032472"
"5734","spu00053","ECB-GENEPAGE-23032472"
"5735","spu01240","ECB-GENEPAGE-23032472"
"5736","spu01100","ECB-GENEPAGE-23032472"
"5737","spu00830","ECB-GENEPAGE-23032472"
"5738","spu00983","ECB-GENEPAGE-23032472"
"5739","spu00980","ECB-GENEPAGE-23032472"
"5740","spu03050","ECB-GENEPAGE-23020873"
"5741","spu03010","ECB-GENEPAGE-23174698"
"5742","spu04144","ECB-GENEPAGE-23060832"
"5743","spu04120","ECB-GENEPAGE-23110813"
"5744","spu04144","ECB-GENEPAGE-23167015"
"5745","spu01100","ECB-GENEPAGE-23148930"
"5746","spu00600","ECB-GENEPAGE-23148930"
"5747","spu01100","ECB-GENEPAGE-23163493"
"5748","spu00230","ECB-GENEPAGE-23163493"
"5749","spu01100","ECB-GENEPAGE-23184275"
"5750","spu00340","ECB-GENEPAGE-23184275"
"5751","spu01100","ECB-GENEPAGE-23040655"
"5752","spu00590","ECB-GENEPAGE-23040655"
"5753","spu00480","ECB-GENEPAGE-23040655"
"5754","spu00982","ECB-GENEPAGE-23040655"
"5755","spu00980","ECB-GENEPAGE-23040655"
"5756","spu00982","ECB-GENEPAGE-23032459"
"5757","spu00053","ECB-GENEPAGE-23032459"
"5758","spu00983","ECB-GENEPAGE-23032459"
"5759","spu01240","ECB-GENEPAGE-23032459"
"5760","spu01100","ECB-GENEPAGE-23032459"
"5761","spu00040","ECB-GENEPAGE-23032459"
"5762","spu00860","ECB-GENEPAGE-23032459"
"5763","spu00830","ECB-GENEPAGE-23032459"
"5764","spu00980","ECB-GENEPAGE-23032459"
"5765","spu01100","ECB-GENEPAGE-23032040"
"5766","spu00190","ECB-GENEPAGE-23032040"
"5767","spu01240","ECB-GENEPAGE-23126925"
"5768","spu00053","ECB-GENEPAGE-23126925"
"5769","spu00982","ECB-GENEPAGE-23126925"
"5770","spu00830","ECB-GENEPAGE-23126925"
"5771","spu00980","ECB-GENEPAGE-23126925"
"5772","spu00040","ECB-GENEPAGE-23126925"
"5773","spu01100","ECB-GENEPAGE-23126925"
"5774","spu00983","ECB-GENEPAGE-23126925"
"5775","spu00860","ECB-GENEPAGE-23126925"
"5776","spu04140","ECB-GENEPAGE-23065039"
"5777","spu04150","ECB-GENEPAGE-23065039"
"5778","spu00053","ECB-GENEPAGE-23158917"
"5779","spu01240","ECB-GENEPAGE-23158917"
"5780","spu00980","ECB-GENEPAGE-23158917"
"5781","spu00040","ECB-GENEPAGE-23158917"
"5782","spu00982","ECB-GENEPAGE-23158917"
"5783","spu01100","ECB-GENEPAGE-23158917"
"5784","spu00860","ECB-GENEPAGE-23158917"
"5785","spu00983","ECB-GENEPAGE-23158917"
"5786","spu00830","ECB-GENEPAGE-23158917"
"5787","spu03010","ECB-GENEPAGE-23193344"
"5788","spu03013","ECB-GENEPAGE-23144809"
"5789","spu00061","ECB-GENEPAGE-23191087"
"5790","spu00071","ECB-GENEPAGE-23191087"
"5791","spu01100","ECB-GENEPAGE-23191087"
"5792","spu01212","ECB-GENEPAGE-23191087"
"5793","spu01100","ECB-GENEPAGE-23015490"
"5794","spu00330","ECB-GENEPAGE-23015490"
"5795","spu00052","ECB-GENEPAGE-23076136"
"5796","spu00051","ECB-GENEPAGE-23076136"
"5797","spu01200","ECB-GENEPAGE-23076136"
"5798","spu00520","ECB-GENEPAGE-23076136"
"5799","spu00010","ECB-GENEPAGE-23076136"
"5800","spu00500","ECB-GENEPAGE-23076136"
"5801","spu01100","ECB-GENEPAGE-23076136"
"5802","spu04150","ECB-GENEPAGE-23048442"
"5803","spu04080","ECB-GENEPAGE-23158911"
"5804","spu04310","ECB-GENEPAGE-23099960"
"5805","spu04150","ECB-GENEPAGE-23099960"
"5806","spu04512","ECB-GENEPAGE-23098882"
"5807","spu00564","ECB-GENEPAGE-23163552"
"5808","spu03050","ECB-GENEPAGE-23193771"
"5809","spu00564","ECB-GENEPAGE-23170235"
"5810","spu01100","ECB-GENEPAGE-23057345"
"5811","spu00130","ECB-GENEPAGE-23057345"
"5812","spu00790","ECB-GENEPAGE-23163771"
"5813","spu04150","ECB-GENEPAGE-23168188"
"5814","spu04310","ECB-GENEPAGE-23168188"
"5815","spu03013","ECB-GENEPAGE-23106258"
"5816","spu03008","ECB-GENEPAGE-23106258"
"5817","spu00830","ECB-GENEPAGE-23176134"
"5818","spu01240","ECB-GENEPAGE-23176134"
"5819","spu03013","ECB-GENEPAGE-23127236"
"5820","spu01240","ECB-GENEPAGE-23152625"
"5821","spu01100","ECB-GENEPAGE-23152625"
"5822","spu00250","ECB-GENEPAGE-23152625"
"5823","spu00230","ECB-GENEPAGE-23152625"
"5824","spu00340","ECB-GENEPAGE-23075363"
"5825","spu01100","ECB-GENEPAGE-23075363"
"5826","spu00532","ECB-GENEPAGE-23045103"
"5827","spu01100","ECB-GENEPAGE-23044927"
"5828","spu00230","ECB-GENEPAGE-23044927"
"5829","spu00250","ECB-GENEPAGE-23044927"
"5830","spu03015","ECB-GENEPAGE-23155056"
"5831","spu01240","ECB-GENEPAGE-23187396"
"5832","spu00830","ECB-GENEPAGE-23187396"
"5833","spu01100","ECB-GENEPAGE-23187396"
"5834","spu00053","ECB-GENEPAGE-23187396"
"5835","spu00983","ECB-GENEPAGE-23187396"
"5836","spu00860","ECB-GENEPAGE-23187396"
"5837","spu00040","ECB-GENEPAGE-23187396"
"5838","spu00980","ECB-GENEPAGE-23187396"
"5839","spu00982","ECB-GENEPAGE-23187396"
"5840","spu00600","ECB-GENEPAGE-23078573"
"5841","spu01100","ECB-GENEPAGE-23078573"
"5842","spu04120","ECB-GENEPAGE-23057601"
"5843","spu03018","ECB-GENEPAGE-23062898"
"5844","spu04146","ECB-GENEPAGE-23160797"
"5845","spu04136","ECB-GENEPAGE-23050108"
"5846","spu04140","ECB-GENEPAGE-23050108"
"5847","spu00983","ECB-GENEPAGE-23110082"
"5848","spu00480","ECB-GENEPAGE-23110082"
"5849","spu00980","ECB-GENEPAGE-23110082"
"5850","spu00982","ECB-GENEPAGE-23110082"
"5851","spu01100","ECB-GENEPAGE-23110082"
"5852","spu00430","ECB-GENEPAGE-23072274"
"5853","spu01100","ECB-GENEPAGE-23072274"
"5854","spu04120","ECB-GENEPAGE-23078579"
"5855","spu03040","ECB-GENEPAGE-23160789"
"5856","spu04080","ECB-GENEPAGE-23087967"
"5857","spu00280","ECB-GENEPAGE-23037020"
"5858","spu00071","ECB-GENEPAGE-23037020"
"5859","spu00650","ECB-GENEPAGE-23037020"
"5860","spu01212","ECB-GENEPAGE-23037020"
"5861","spu00310","ECB-GENEPAGE-23037020"
"5862","spu00380","ECB-GENEPAGE-23037020"
"5863","spu01100","ECB-GENEPAGE-23037020"
"5864","spu00062","ECB-GENEPAGE-23037020"
"5865","spu03013","ECB-GENEPAGE-23110189"
"5866","spu00980","ECB-GENEPAGE-23110087"
"5867","spu01100","ECB-GENEPAGE-23110087"
"5868","spu00982","ECB-GENEPAGE-23110087"
"5869","spu00983","ECB-GENEPAGE-23110087"
"5870","spu00480","ECB-GENEPAGE-23110087"
"5871","spu00230","ECB-GENEPAGE-23075090"
"5872","spu01100","ECB-GENEPAGE-23075090"
"5873","spu01240","ECB-GENEPAGE-23147083"
"5874","spu01100","ECB-GENEPAGE-23147083"
"5875","spu00380","ECB-GENEPAGE-23147083"
"5876","spu00900","ECB-GENEPAGE-23118151"
"5877","spu04080","ECB-GENEPAGE-23057105"
"5878","spu00565","ECB-GENEPAGE-23109999"
"5879","spu01100","ECB-GENEPAGE-23109999"
"5880","spu01100","ECB-GENEPAGE-23083118"
"5881","spu00190","ECB-GENEPAGE-23083118"
"5882","spu01100","ECB-GENEPAGE-23102464"
"5883","spu00190","ECB-GENEPAGE-23102464"
"5884","spu04150","ECB-GENEPAGE-23140119"
"5885","spu04080","ECB-GENEPAGE-23112908"
"5886","spu04068","ECB-GENEPAGE-23147089"
"5887","spu04140","ECB-GENEPAGE-23147089"
"5888","spu04150","ECB-GENEPAGE-23147089"
"5889","spu04146","ECB-GENEPAGE-23036803"
"5890","spu01212","ECB-GENEPAGE-23036803"
"5891","spu00071","ECB-GENEPAGE-23036803"
"5892","spu00061","ECB-GENEPAGE-23036803"
"5893","spu01100","ECB-GENEPAGE-23036803"
"5894","spu03450","ECB-GENEPAGE-23172292"
"5895","spu04512","ECB-GENEPAGE-23164283"
"5896","spu00510","ECB-GENEPAGE-23043171"
"5897","spu00513","ECB-GENEPAGE-23043171"
"5898","spu01100","ECB-GENEPAGE-23043171"
"5899","spu01100","ECB-GENEPAGE-23137430"
"5900","spu00280","ECB-GENEPAGE-23137430"
"5901","spu00640","ECB-GENEPAGE-23137430"
"5902","spu00983","ECB-GENEPAGE-23106308"
"5903","spu03018","ECB-GENEPAGE-23048534"
"5904","spu03430","ECB-GENEPAGE-23053508"
"5905","spu03420","ECB-GENEPAGE-23053508"
"5906","spu03030","ECB-GENEPAGE-23053508"
"5907","spu03420","ECB-GENEPAGE-23161055"
"5908","spu03022","ECB-GENEPAGE-23161055"
"5909","spu03013","ECB-GENEPAGE-23163997"
"5910","spu04150","ECB-GENEPAGE-23163997"
"5911","spu04144","ECB-GENEPAGE-23107886"
"5912","spu04144","ECB-GENEPAGE-23017221"
"5913","spu04144","ECB-GENEPAGE-23172486"
"5914","spu04144","ECB-GENEPAGE-23047313"
"5915","spu03030","ECB-GENEPAGE-23187754"
"5916","spu03013","ECB-GENEPAGE-23098842"
"5917","spu03018","ECB-GENEPAGE-23193371"
"5918","spu00630","ECB-GENEPAGE-23050249"
"5919","spu00280","ECB-GENEPAGE-23050249"
"5920","spu00640","ECB-GENEPAGE-23050249"
"5921","spu01200","ECB-GENEPAGE-23050249"
"5922","spu01100","ECB-GENEPAGE-23050249"
"5923","spu00270","ECB-GENEPAGE-23070036"
"5924","spu01100","ECB-GENEPAGE-23070036"
"5925","spu03010","ECB-GENEPAGE-23043195"
"5926","spu01100","ECB-GENEPAGE-23111539"
"5927","spu00513","ECB-GENEPAGE-23111539"
"5928","spu00040","ECB-GENEPAGE-23193657"
"5929","spu00053","ECB-GENEPAGE-23193657"
"5930","spu01240","ECB-GENEPAGE-23193657"
"5931","spu00982","ECB-GENEPAGE-23193657"
"5932","spu00983","ECB-GENEPAGE-23193657"
"5933","spu00860","ECB-GENEPAGE-23193657"
"5934","spu00830","ECB-GENEPAGE-23193657"
"5935","spu00980","ECB-GENEPAGE-23193657"
"5936","spu01100","ECB-GENEPAGE-23193657"
"5937","spu00600","ECB-GENEPAGE-23193119"
"5938","spu04142","ECB-GENEPAGE-23193119"
"5939","spu00340","ECB-GENEPAGE-23170297"
"5940","spu01100","ECB-GENEPAGE-23170297"
"5941","spu01100","ECB-GENEPAGE-23161034"
"5942","spu00100","ECB-GENEPAGE-23161034"
"5943","spu03015","ECB-GENEPAGE-23044417"
"5944","spu04080","ECB-GENEPAGE-23107107"
"5945","spu03060","ECB-GENEPAGE-23070021"
"5946","spu04144","ECB-GENEPAGE-23152024"
"5947","spu01100","ECB-GENEPAGE-23017369"
"5948","spu00230","ECB-GENEPAGE-23017369"
"5949","spu00980","ECB-GENEPAGE-23193662"
"5950","spu00983","ECB-GENEPAGE-23193662"
"5951","spu00982","ECB-GENEPAGE-23193662"
"5952","spu00053","ECB-GENEPAGE-23193662"
"5953","spu01240","ECB-GENEPAGE-23193662"
"5954","spu00040","ECB-GENEPAGE-23193662"
"5955","spu01100","ECB-GENEPAGE-23193662"
"5956","spu00830","ECB-GENEPAGE-23193662"
"5957","spu00860","ECB-GENEPAGE-23193662"
"5958","spu02010","ECB-GENEPAGE-23050269"
"5959","spu00564","ECB-GENEPAGE-23074001"
"5960","spu00561","ECB-GENEPAGE-23074001"
"5961","spu04080","ECB-GENEPAGE-23168210"
"5962","spu03040","ECB-GENEPAGE-23191745"
"5963","spu03015","ECB-GENEPAGE-23191745"
"5964","spu03013","ECB-GENEPAGE-23191745"
"5965","spu00350","ECB-GENEPAGE-23164983"
"5966","spu01100","ECB-GENEPAGE-23164983"
"5967","spu01100","ECB-GENEPAGE-23051416"
"5968","spu00052","ECB-GENEPAGE-23051416"
"5969","spu00500","ECB-GENEPAGE-23051416"
"5970","spu04142","ECB-GENEPAGE-23051416"
"5971","spu00830","ECB-GENEPAGE-23072913"
"5972","spu01100","ECB-GENEPAGE-23072913"
"5973","spu04350","ECB-GENEPAGE-23038951"
"5974","spu04080","ECB-GENEPAGE-23102211"
"5975","spu01100","ECB-GENEPAGE-23160462"
"5976","spu00920","ECB-GENEPAGE-23160462"
"5977","spu04141","ECB-GENEPAGE-23168198"
"5978","spu04120","ECB-GENEPAGE-23193683"
"5979","spu04130","ECB-GENEPAGE-23192870"
"5980","spu03440","ECB-GENEPAGE-23108474"
"5981","spu04150","ECB-GENEPAGE-23172229"
"5982","spu04310","ECB-GENEPAGE-23172229"
"5983","spu00982","ECB-GENEPAGE-23142161"
"5984","spu04120","ECB-GENEPAGE-23125685"
"5985","spu04145","ECB-GENEPAGE-23125631"
"5986","spu00130","ECB-GENEPAGE-23066727"
"5987","spu01240","ECB-GENEPAGE-23066727"
"5988","spu01100","ECB-GENEPAGE-23066727"
"5989","spu03410","ECB-GENEPAGE-23040802"
"5990","spu04146","ECB-GENEPAGE-23194430"
"5991","spu00561","ECB-GENEPAGE-23095855"
"5992","spu01100","ECB-GENEPAGE-23095855"
"5993","spu04141","ECB-GENEPAGE-23040809"
"5994","spu00600","ECB-GENEPAGE-23014494"
"5995","spu01100","ECB-GENEPAGE-23014494"
"5996","spu00061","ECB-GENEPAGE-23101841"
"5997","spu01100","ECB-GENEPAGE-23101841"
"5998","spu04512","ECB-GENEPAGE-23159041"
"5999","spu01240","ECB-GENEPAGE-23019268"
"6000","spu00790","ECB-GENEPAGE-23019268"
"6001","spu04068","ECB-GENEPAGE-23015108"
"6002","spu04136","ECB-GENEPAGE-23015108"
"6003","spu04140","ECB-GENEPAGE-23015108"
"6004","spu00860","ECB-GENEPAGE-23158881"
"6005","spu01240","ECB-GENEPAGE-23158881"
"6006","spu01100","ECB-GENEPAGE-23158881"
"6007","spu02010","ECB-GENEPAGE-23084156"
"6008","spu01100","ECB-GENEPAGE-23165939"
"6009","spu00190","ECB-GENEPAGE-23165939"
"6010","spu01240","ECB-GENEPAGE-23174042"
"6011","spu00760","ECB-GENEPAGE-23174042"
"6012","spu01100","ECB-GENEPAGE-23174042"
"6013","spu04080","ECB-GENEPAGE-23189066"
"6014","spu00230","ECB-GENEPAGE-23099952"
"6015","spu01100","ECB-GENEPAGE-23099952"
"6016","spu00533","ECB-GENEPAGE-23013567"
"6017","spu01100","ECB-GENEPAGE-23103886"
"6018","spu00260","ECB-GENEPAGE-23103886"
"6019","spu00270","ECB-GENEPAGE-23103886"
"6020","spu00982","ECB-GENEPAGE-23110344"
"6021","spu00980","ECB-GENEPAGE-23110344"
"6022","spu01240","ECB-GENEPAGE-23110344"
"6023","spu00860","ECB-GENEPAGE-23110344"
"6024","spu00830","ECB-GENEPAGE-23110344"
"6025","spu00040","ECB-GENEPAGE-23110344"
"6026","spu01100","ECB-GENEPAGE-23110344"
"6027","spu00053","ECB-GENEPAGE-23110344"
"6028","spu00983","ECB-GENEPAGE-23110344"
"6029","spu03013","ECB-GENEPAGE-23154777"
"6030","spu03010","ECB-GENEPAGE-23065326"
"6031","spu01100","ECB-GENEPAGE-23140173"
"6032","spu00230","ECB-GENEPAGE-23140173"
"6033","spu00564","ECB-GENEPAGE-23177783"
"6034","spu01100","ECB-GENEPAGE-23177783"
"6035","spu04150","ECB-GENEPAGE-23177783"
"6036","spu00561","ECB-GENEPAGE-23177783"
"6037","spu04141","ECB-GENEPAGE-23122352"
"6038","spu00520","ECB-GENEPAGE-23150978"
"6039","spu01100","ECB-GENEPAGE-23150978"
"6040","spu03015","ECB-GENEPAGE-23086480"
"6041","spu00190","ECB-GENEPAGE-23100864"
"6042","spu01100","ECB-GENEPAGE-23039401"
"6043","spu00561","ECB-GENEPAGE-23039401"
"6044","spu02010","ECB-GENEPAGE-23013979"
"6045","spu00330","ECB-GENEPAGE-23177730"
"6046","spu00250","ECB-GENEPAGE-23150478"
"6047","spu01100","ECB-GENEPAGE-23150478"
"6048","spu04146","ECB-GENEPAGE-23150478"
"6049","spu04150","ECB-GENEPAGE-23146902"
"6050","spu04140","ECB-GENEPAGE-23146902"
"6051","spu04068","ECB-GENEPAGE-23146902"
"6052","spu04080","ECB-GENEPAGE-23046652"
"6053","spu02010","ECB-GENEPAGE-23053747"
"6054","spu04140","ECB-GENEPAGE-23177739"
"6055","spu04142","ECB-GENEPAGE-23177739"
"6056","spu04120","ECB-GENEPAGE-23026078"
"6057","spu03040","ECB-GENEPAGE-23026078"
"6058","spu03013","ECB-GENEPAGE-23109994"
"6059","spu03020","ECB-GENEPAGE-23127717"
"6060","spu03420","ECB-GENEPAGE-23193304"
"6061","spu04350","ECB-GENEPAGE-23042964"
"6062","spu00512","ECB-GENEPAGE-23154046"
"6063","spu01100","ECB-GENEPAGE-23154046"
"6064","spu00514","ECB-GENEPAGE-23154046"
"6065","spu00531","ECB-GENEPAGE-23027264"
"6066","spu04142","ECB-GENEPAGE-23027264"
"6067","spu01100","ECB-GENEPAGE-23027264"
"6068","spu00512","ECB-GENEPAGE-23154079"
"6069","spu00514","ECB-GENEPAGE-23154079"
"6070","spu01100","ECB-GENEPAGE-23154079"
"6071","spu04146","ECB-GENEPAGE-23080750"
"6072","spu00982","ECB-GENEPAGE-23187367"
"6073","spu00040","ECB-GENEPAGE-23187367"
"6074","spu01240","ECB-GENEPAGE-23187367"
"6075","spu00053","ECB-GENEPAGE-23187367"
"6076","spu00983","ECB-GENEPAGE-23187367"
"6077","spu00860","ECB-GENEPAGE-23187367"
"6078","spu00980","ECB-GENEPAGE-23187367"
"6079","spu01100","ECB-GENEPAGE-23187367"
"6080","spu00830","ECB-GENEPAGE-23187367"
"6081","spu00562","ECB-GENEPAGE-23108385"
"6082","spu01100","ECB-GENEPAGE-23108385"
"6083","spu00564","ECB-GENEPAGE-23108385"
"6084","spu04070","ECB-GENEPAGE-23108385"
"6085","spu01100","ECB-GENEPAGE-23034310"
"6086","spu00310","ECB-GENEPAGE-23034310"
"6087","spu04141","ECB-GENEPAGE-23055774"
"6088","spu01100","ECB-GENEPAGE-23166313"
"6089","spu00515","ECB-GENEPAGE-23166313"
"6090","spu03010","ECB-GENEPAGE-23112659"
"6091","spu03020","ECB-GENEPAGE-23154104"
"6092","spu03440","ECB-GENEPAGE-23029878"
"6093","spu03450","ECB-GENEPAGE-23029878"
"6094","spu04145","ECB-GENEPAGE-23065247"
"6095","spu04310","ECB-GENEPAGE-23065247"
"6096","spu03440","ECB-GENEPAGE-23025431"
"6097","spu01100","ECB-GENEPAGE-23126552"
"6098","spu00983","ECB-GENEPAGE-23126552"
"6099","spu00480","ECB-GENEPAGE-23126552"
"6100","spu00982","ECB-GENEPAGE-23126552"
"6101","spu00980","ECB-GENEPAGE-23126552"
"6102","spu04512","ECB-GENEPAGE-23194720"
"6103","spu03013","ECB-GENEPAGE-23115612"
"6104","spu03460","ECB-GENEPAGE-23106367"
"6105","spu03440","ECB-GENEPAGE-23106367"
"6106","spu04150","ECB-GENEPAGE-23142945"
"6107","spu04140","ECB-GENEPAGE-23142945"
"6108","spu04146","ECB-GENEPAGE-23106373"
"6109","spu03018","ECB-GENEPAGE-23078517"
"6110","spu01200","ECB-GENEPAGE-23078517"
"6111","spu01230","ECB-GENEPAGE-23078517"
"6112","spu00010","ECB-GENEPAGE-23078517"
"6113","spu01100","ECB-GENEPAGE-23078517"
"6114","spu04144","ECB-GENEPAGE-23160252"
"6115","spu03040","ECB-GENEPAGE-23078522"
"6116","spu01100","ECB-GENEPAGE-23192165"
"6117","spu00563","ECB-GENEPAGE-23192165"
"6118","spu00051","ECB-GENEPAGE-23047205"
"6119","spu00520","ECB-GENEPAGE-23047205"
"6120","spu01100","ECB-GENEPAGE-23047205"
"6121","spu04142","ECB-GENEPAGE-23186822"
"6122","spu00100","ECB-GENEPAGE-23102625"
"6123","spu03015","ECB-GENEPAGE-23034758"
"6124","spu04350","ECB-GENEPAGE-23034758"
"6125","spu04330","ECB-GENEPAGE-23033087"
"6126","spu04080","ECB-GENEPAGE-23019835"
"6127","spu04144","ECB-GENEPAGE-23118241"
"6128","spu01230","ECB-GENEPAGE-23095539"
"6129","spu00280","ECB-GENEPAGE-23095539"
"6130","spu01210","ECB-GENEPAGE-23095539"
"6131","spu00770","ECB-GENEPAGE-23095539"
"6132","spu01240","ECB-GENEPAGE-23095539"
"6133","spu01100","ECB-GENEPAGE-23095539"
"6134","spu00290","ECB-GENEPAGE-23095539"
"6135","spu00270","ECB-GENEPAGE-23095539"
"6136","spu01100","ECB-GENEPAGE-23094232"
"6137","spu00310","ECB-GENEPAGE-23094232"
"6138","spu00290","ECB-GENEPAGE-23021770"
"6139","spu01230","ECB-GENEPAGE-23021770"
"6140","spu01200","ECB-GENEPAGE-23021770"
"6141","spu00260","ECB-GENEPAGE-23021770"
"6142","spu01100","ECB-GENEPAGE-23021770"
"6143","spu00480","ECB-GENEPAGE-23192567"
"6144","spu01100","ECB-GENEPAGE-23192567"
"6145","spu00590","ECB-GENEPAGE-23192567"
"6146","spu00430","ECB-GENEPAGE-23192567"
"6147","spu00230","ECB-GENEPAGE-23094660"
"6148","spu01100","ECB-GENEPAGE-23094660"
"6149","spu04310","ECB-GENEPAGE-23147474"
"6150","spu03460","ECB-GENEPAGE-23175929"
"6151","spu02010","ECB-GENEPAGE-23100601"
"6152","spu01100","ECB-GENEPAGE-23061715"
"6153","spu00983","ECB-GENEPAGE-23061715"
"6154","spu00240","ECB-GENEPAGE-23061715"
"6155","spu01240","ECB-GENEPAGE-23061715"
"6156","spu00230","ECB-GENEPAGE-23061715"
"6157","spu04310","ECB-GENEPAGE-23056862"
"6158","spu04120","ECB-GENEPAGE-23123349"
"6159","spu01100","ECB-GENEPAGE-23021291"
"6160","spu00190","ECB-GENEPAGE-23021291"
"6161","spu04150","ECB-GENEPAGE-23192602"
"6162","spu04068","ECB-GENEPAGE-23192602"
"6163","spu00511","ECB-GENEPAGE-23088905"
"6164","spu01100","ECB-GENEPAGE-23088905"
"6165","spu00600","ECB-GENEPAGE-23088905"
"6166","spu01100","ECB-GENEPAGE-23083830"
"6167","spu00450","ECB-GENEPAGE-23083830"
"6168","spu00230","ECB-GENEPAGE-23084392"
"6169","spu00220","ECB-GENEPAGE-23084392"
"6170","spu01100","ECB-GENEPAGE-23084392"
"6171","spu04142","ECB-GENEPAGE-23143836"
"6172","spu01100","ECB-GENEPAGE-23036476"
"6173","spu00531","ECB-GENEPAGE-23036476"
"6174","spu04142","ECB-GENEPAGE-23036476"
"6175","spu00310","ECB-GENEPAGE-23099483"
"6176","spu01100","ECB-GENEPAGE-23099483"
"6177","spu03450","ECB-GENEPAGE-23173124"
"6178","spu00230","ECB-GENEPAGE-23137702"
"6179","spu01240","ECB-GENEPAGE-23137702"
"6180","spu00330","ECB-GENEPAGE-23139735"
"6181","spu00340","ECB-GENEPAGE-23139735"
"6182","spu00350","ECB-GENEPAGE-23139735"
"6183","spu01100","ECB-GENEPAGE-23139735"
"6184","spu00260","ECB-GENEPAGE-23139735"
"6185","spu00982","ECB-GENEPAGE-23139735"
